"region","site","block","plot","net","water","fruits","buds_notincl","flowers_incl","damage","exclude_net_off","blocksite","MAT_hist","Tfal_hist","Twin_hist","Tspr_hist","Tsum_hist","MAP_hist","PPT_at_hist","PPT_wt_hist","PPT_sp_hist","PPT_sm_hist","MAT_exp","Tfal_exp","Twin_exp","Tspr_exp","Tsum_exp","MAP_exp","PPT_at_exp","PPT_wt_exp","PPT_sp_exp","PPT_sm_exp","plants_transect","plants_plot_siteavg","flower_plant_siteavg","flower_plant_control_siteavg","flower_density_plots_siteavg","flower_density_transects_siteavg","plant_count_plot","plant_size_plot","flowers_plant_control","fruits_per_plot","avgseedsplot","totalseeds"
"North","Blue Lake","6","C","no","no",9,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,6,12.6666666666667,4.37209302325581,26.2325581395349,37.5,338
"North","Blue Lake","6","C","no","no",11,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,6,12.6666666666667,4.37209302325581,26.2325581395349,37.5,412
"North","Blue Lake","6","C","no","no",19,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,6,12.6666666666667,4.37209302325581,26.2325581395349,37.5,712
"North","Blue Lake","6","C","no","no",27,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,6,12.6666666666667,4.37209302325581,26.2325581395349,37.5,1012
"North","Blue Lake","6","P","yes","no",2,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,6.2,4.37209302325581,21.8604651162791,21.5,43
"North","Blue Lake","6","P","yes","no",2,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,6.2,4.37209302325581,21.8604651162791,21.5,43
"North","Blue Lake","6","P","yes","no",5,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,6.2,4.37209302325581,21.8604651162791,21.5,108
"North","Blue Lake","6","P","yes","no",7,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,6.2,4.37209302325581,21.8604651162791,21.5,150
"North","Blue Lake","6","P","yes","no",15,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,6.2,4.37209302325581,21.8604651162791,21.5,322
"North","Blue Lake","6","PW","yes","yes",2,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,3,6,4.37209302325581,13.1162790697674,15.6666666666667,31
"North","Blue Lake","6","PW","yes","yes",3,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,3,6,4.37209302325581,13.1162790697674,15.6666666666667,47
"North","Blue Lake","6","PW","yes","yes",13,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,3,6,4.37209302325581,13.1162790697674,15.6666666666667,204
"North","Blue Lake","6","W","no","yes",2,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,4.8,4.37209302325581,21.8604651162791,31,62
"North","Blue Lake","6","W","no","yes",3,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,4.8,4.37209302325581,21.8604651162791,31,93
"North","Blue Lake","6","W","no","yes",3,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,4.8,4.37209302325581,21.8604651162791,31,93
"North","Blue Lake","6","W","no","yes",7,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,4.8,4.37209302325581,21.8604651162791,31,217
"North","Blue Lake","6","W","no","yes",9,NA,NA,"","","Blue Lake 6",7,7.028,-3.286,7,16.866,377.44,78.48,110.14,97.6,66.88,9.00000004718701,7.93333326776821,-0.91333325703939,9.05333328247071,20.0650005340576,314.039998531342,113.740000724792,92.3299999237061,61.7199988365174,40.7399988174439,2,6.78260869565217,4.64189189189189,4.37209302325581,29.6541961577351,8.74418604651163,5,4.8,4.37209302325581,21.8604651162791,31,279
"North","Rock Creek","1","C","no","no",1,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,4.6,4.38235294117647,21.9117647058824,39,39
"North","Rock Creek","1","C","no","no",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,4.6,4.38235294117647,21.9117647058824,39,156
"North","Rock Creek","1","C","no","no",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,4.6,4.38235294117647,21.9117647058824,39,156
"North","Rock Creek","1","C","no","no",5,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,4.6,4.38235294117647,21.9117647058824,39,195
"North","Rock Creek","1","C","no","no",9,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,4.6,4.38235294117647,21.9117647058824,39,351
"North","Rock Creek","1","P","yes","no",1,1,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,9
"North","Rock Creek","1","P","yes","no",2,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,18
"North","Rock Creek","1","P","yes","no",2,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,18
"North","Rock Creek","1","P","yes","no",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,37
"North","Rock Creek","1","P","yes","no",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,37
"North","Rock Creek","1","P","yes","no",5,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,46
"North","Rock Creek","1","P","yes","no",6,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.42857142857143,4.38235294117647,30.6764705882353,9.25,56
"North","Rock Creek","1","PW","yes","yes",2,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,0
"North","Rock Creek","1","PW","yes","yes",2,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,0
"North","Rock Creek","1","PW","yes","yes",3,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,1
"North","Rock Creek","1","PW","yes","yes",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,1
"North","Rock Creek","1","PW","yes","yes",5,2,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,1
"North","Rock Creek","1","PW","yes","yes",5,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,0.25,1
"North","Rock Creek","1","W","no","yes",2,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,58
"North","Rock Creek","1","W","no","yes",3,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,88
"North","Rock Creek","1","W","no","yes",3,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,88
"North","Rock Creek","1","W","no","yes",3,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,88
"North","Rock Creek","1","W","no","yes",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,117
"North","Rock Creek","1","W","no","yes",4,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,117
"North","Rock Creek","1","W","no","yes",5,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,146
"North","Rock Creek","1","W","no","yes",7,NA,NA,"","","Rock Creek 1",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,10,3.875,4.38235294117647,43.8235294117647,29.25,205
"North","Rock Creek","2","C","no","no",2,1,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,2.75,4.38235294117647,21.9117647058824,24,48
"North","Rock Creek","2","C","no","no",3,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,2.75,4.38235294117647,21.9117647058824,24,72
"North","Rock Creek","2","C","no","no",3,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,2.75,4.38235294117647,21.9117647058824,24,72
"North","Rock Creek","2","C","no","no",3,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,2.75,4.38235294117647,21.9117647058824,24,72
"North","Rock Creek","2","P","yes","no",4,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,3,5.5,4.38235294117647,13.1470588235294,2.75,11
"North","Rock Creek","2","P","yes","no",7,4,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,3,5.5,4.38235294117647,13.1470588235294,2.75,19
"North","Rock Creek","2","PW","yes","yes",2,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,24
"North","Rock Creek","2","PW","yes","yes",2,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,24
"North","Rock Creek","2","PW","yes","yes",3,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,36
"North","Rock Creek","2","PW","yes","yes",4,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,48
"North","Rock Creek","2","PW","yes","yes",5,2,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,60
"North","Rock Creek","2","PW","yes","yes",5,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,7,3.5,4.38235294117647,30.6764705882353,12,60
"North","Rock Creek","2","W","no","yes",2,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,3,4.38235294117647,21.9117647058824,29.75,60
"North","Rock Creek","2","W","no","yes",2,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,3,4.38235294117647,21.9117647058824,29.75,60
"North","Rock Creek","2","W","no","yes",4,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,3,4.38235294117647,21.9117647058824,29.75,119
"North","Rock Creek","2","W","no","yes",4,NA,NA,"","","Rock Creek 2",5.982,6.064,-4.184,5.848,15.717,356.18,75.8,96.56,88.78,68.94,8.09166660904884,7.03333334128063,-1.82333334287008,8.07999992370604,19.1350002288818,319.519999504089,90.3300018310547,101.079998016357,69.1400003433228,52.35999917984,1.05,7.91666666666667,5.30357142857143,4.38235294117647,34.6936274509804,4.6014705882353,5,3,4.38235294117647,21.9117647058824,29.75,119
